employee_id,scored_date,risk_score,risk_tier,model_name
964,2025-12-31,0.79539,High,logistic_regression
966,2025-12-31,0.12304,Low,logistic_regression
969,2025-12-31,0.15621,Low,logistic_regression
972,2025-12-31,0.21886,Low,logistic_regression
974,2025-12-31,0.52617,Medium,logistic_regression
975,2025-12-31,0.27065,Low,logistic_regression
976,2025-12-31,0.01844,Low,logistic_regression
981,2025-12-31,0.02275,Low,logistic_regression
982,2025-12-31,0.17366,Low,logistic_regression
983,2025-12-31,0.59572,Medium,logistic_regression
984,2025-12-31,0.07568,Low,logistic_regression
985,2025-12-31,0.31939,Low,logistic_regression
987,2025-12-31,0.51358,Medium,logistic_regression
990,2025-12-31,0.12018,Low,logistic_regression
992,2025-12-31,0.07245,Low,logistic_regression
995,2025-12-31,0.28423,Low,logistic_regression
996,2025-12-31,0.04198,Low,logistic_regression
997,2025-12-31,0.01199,Low,logistic_regression
998,2025-12-31,0.49303,Medium,logistic_regression
999,2025-12-31,0.11555,Low,logistic_regression
1001,2025-12-31,0.46352,Medium,logistic_regression
1002,2025-12-31,0.56806,Medium,logistic_regression
1003,2025-12-31,0.32627,Low,logistic_regression
1005,2025-12-31,0.23776,Low,logistic_regression
1006,2025-12-31,0.35619,Low,logistic_regression
1007,2025-12-31,0.03772,Low,logistic_regression
1009,2025-12-31,0.08478,Low,logistic_regression
1011,2025-12-31,0.26635,Low,logistic_regression
1012,2025-12-31,0.51875,Medium,logistic_regression
1013,2025-12-31,0.08167,Low,logistic_regression
1014,2025-12-31,0.38134,Low,logistic_regression
1015,2025-12-31,0.33437,Low,logistic_regression
1018,2025-12-31,0.07012,Low,logistic_regression
1019,2025-12-31,0.68822,High,logistic_regression
1022,2025-12-31,0.46804,Medium,logistic_regression
1024,2025-12-31,0.13077,Low,logistic_regression
1025,2025-12-31,0.13702,Low,logistic_regression
1026,2025-12-31,0.04291,Low,logistic_regression
1027,2025-12-31,0.1237,Low,logistic_regression
1028,2025-12-31,0.29642,Low,logistic_regression
1029,2025-12-31,0.04998,Low,logistic_regression
1030,2025-12-31,0.43033,Low,logistic_regression
1034,2025-12-31,0.46523,Medium,logistic_regression
1035,2025-12-31,0.02465,Low,logistic_regression
1036,2025-12-31,0.91311,High,logistic_regression
1039,2025-12-31,0.31359,Low,logistic_regression
1040,2025-12-31,0.08481,Low,logistic_regression
1043,2025-12-31,0.83955,High,logistic_regression
1044,2025-12-31,0.52532,Medium,logistic_regression
1045,2025-12-31,0.01044,Low,logistic_regression
1046,2025-12-31,0.32126,Low,logistic_regression
1047,2025-12-31,0.23197,Low,logistic_regression
1048,2025-12-31,0.26544,Low,logistic_regression
1049,2025-12-31,0.67908,High,logistic_regression
1050,2025-12-31,0.35285,Low,logistic_regression
1055,2025-12-31,0.7771,High,logistic_regression
1056,2025-12-31,0.62238,Medium,logistic_regression
1060,2025-12-31,0.27449,Low,logistic_regression
1061,2025-12-31,0.26484,Low,logistic_regression
1062,2025-12-31,0.15812,Low,logistic_regression
1066,2025-12-31,0.51144,Medium,logistic_regression
1068,2025-12-31,0.24018,Low,logistic_regression
1069,2025-12-31,0.01542,Low,logistic_regression
1070,2025-12-31,0.11515,Low,logistic_regression
1071,2025-12-31,0.30087,Low,logistic_regression
1073,2025-12-31,0.11431,Low,logistic_regression
1074,2025-12-31,0.0418,Low,logistic_regression
1076,2025-12-31,0.19964,Low,logistic_regression
1080,2025-12-31,0.24683,Low,logistic_regression
1083,2025-12-31,0.52256,Medium,logistic_regression
1084,2025-12-31,0.30552,Low,logistic_regression
1085,2025-12-31,0.16287,Low,logistic_regression
1088,2025-12-31,0.11162,Low,logistic_regression
1092,2025-12-31,0.10717,Low,logistic_regression
1094,2025-12-31,0.20666,Low,logistic_regression
1096,2025-12-31,0.09999,Low,logistic_regression
1097,2025-12-31,0.19573,Low,logistic_regression
1099,2025-12-31,0.03374,Low,logistic_regression
1102,2025-12-31,0.42737,Low,logistic_regression
1103,2025-12-31,0.44004,Low,logistic_regression
1105,2025-12-31,0.34694,Low,logistic_regression
1109,2025-12-31,0.09514,Low,logistic_regression
1114,2025-12-31,0.26556,Low,logistic_regression
1115,2025-12-31,0.15773,Low,logistic_regression
1116,2025-12-31,0.05039,Low,logistic_regression
1117,2025-12-31,0.1394,Low,logistic_regression
1118,2025-12-31,0.14976,Low,logistic_regression
1119,2025-12-31,0.34886,Low,logistic_regression
1120,2025-12-31,0.10755,Low,logistic_regression
1121,2025-12-31,0.04636,Low,logistic_regression
1124,2025-12-31,0.07408,Low,logistic_regression
1125,2025-12-31,0.34795,Low,logistic_regression
1126,2025-12-31,0.37044,Low,logistic_regression
1128,2025-12-31,0.14198,Low,logistic_regression
1131,2025-12-31,0.60241,Medium,logistic_regression
1132,2025-12-31,0.29599,Low,logistic_regression
1133,2025-12-31,0.19965,Low,logistic_regression
1135,2025-12-31,0.72987,High,logistic_regression
1136,2025-12-31,0.50757,Medium,logistic_regression
1137,2025-12-31,0.21048,Low,logistic_regression
1138,2025-12-31,0.10484,Low,logistic_regression
1140,2025-12-31,0.36315,Low,logistic_regression
1143,2025-12-31,0.22632,Low,logistic_regression
1148,2025-12-31,0.62261,Medium,logistic_regression
1150,2025-12-31,0.49025,Medium,logistic_regression
1152,2025-12-31,0.21871,Low,logistic_regression
1154,2025-12-31,0.60877,Medium,logistic_regression
1158,2025-12-31,0.82055,High,logistic_regression
1161,2025-12-31,0.04482,Low,logistic_regression
1162,2025-12-31,0.15145,Low,logistic_regression
1163,2025-12-31,0.32436,Low,logistic_regression
1164,2025-12-31,0.59799,Medium,logistic_regression
1166,2025-12-31,0.27121,Low,logistic_regression
1171,2025-12-31,0.4549,Medium,logistic_regression
1172,2025-12-31,0.15096,Low,logistic_regression
1173,2025-12-31,0.55734,Medium,logistic_regression
1177,2025-12-31,0.33488,Low,logistic_regression
1179,2025-12-31,0.26326,Low,logistic_regression
1180,2025-12-31,0.82956,High,logistic_regression
1182,2025-12-31,0.04129,Low,logistic_regression
1184,2025-12-31,0.34968,Low,logistic_regression
1185,2025-12-31,0.24578,Low,logistic_regression
1190,2025-12-31,0.40222,Low,logistic_regression
1191,2025-12-31,0.02698,Low,logistic_regression
1192,2025-12-31,0.25768,Low,logistic_regression
1193,2025-12-31,0.60086,Medium,logistic_regression
1195,2025-12-31,0.58721,Medium,logistic_regression
1196,2025-12-31,0.06093,Low,logistic_regression
1198,2025-12-31,0.79642,High,logistic_regression
1201,2025-12-31,0.0072,Low,logistic_regression
1202,2025-12-31,0.55089,Medium,logistic_regression
1204,2025-12-31,0.11575,Low,logistic_regression
1206,2025-12-31,0.40039,Low,logistic_regression
1207,2025-12-31,0.44533,Low,logistic_regression
1211,2025-12-31,0.35633,Low,logistic_regression
1212,2025-12-31,0.66217,Medium,logistic_regression
1215,2025-12-31,0.05981,Low,logistic_regression
1216,2025-12-31,0.34483,Low,logistic_regression
1217,2025-12-31,0.0572,Low,logistic_regression
1218,2025-12-31,0.7217,High,logistic_regression
1220,2025-12-31,0.57443,Medium,logistic_regression
1221,2025-12-31,0.19324,Low,logistic_regression
1224,2025-12-31,0.1877,Low,logistic_regression
1225,2025-12-31,0.25872,Low,logistic_regression
1226,2025-12-31,0.76454,High,logistic_regression
1228,2025-12-31,0.05353,Low,logistic_regression
1231,2025-12-31,0.09685,Low,logistic_regression
1233,2025-12-31,0.41463,Low,logistic_regression
1234,2025-12-31,0.59349,Medium,logistic_regression
1235,2025-12-31,0.59978,Medium,logistic_regression
1237,2025-12-31,0.2241,Low,logistic_regression
1238,2025-12-31,0.28451,Low,logistic_regression
1239,2025-12-31,0.19522,Low,logistic_regression
1240,2025-12-31,0.43929,Low,logistic_regression
1241,2025-12-31,0.41177,Low,logistic_regression
1242,2025-12-31,0.7753,High,logistic_regression
1243,2025-12-31,0.35248,Low,logistic_regression
1244,2025-12-31,0.87846,High,logistic_regression
1245,2025-12-31,0.0602,Low,logistic_regression
1246,2025-12-31,0.11028,Low,logistic_regression
1249,2025-12-31,0.12505,Low,logistic_regression
1250,2025-12-31,0.01984,Low,logistic_regression
1251,2025-12-31,0.70112,High,logistic_regression
1252,2025-12-31,0.33141,Low,logistic_regression
1254,2025-12-31,0.1726,Low,logistic_regression
1255,2025-12-31,0.02924,Low,logistic_regression
1256,2025-12-31,0.07265,Low,logistic_regression
1257,2025-12-31,0.47642,Medium,logistic_regression
1258,2025-12-31,0.54176,Medium,logistic_regression
1259,2025-12-31,0.2154,Low,logistic_regression
1260,2025-12-31,0.25204,Low,logistic_regression
1263,2025-12-31,0.0629,Low,logistic_regression
1264,2025-12-31,0.01414,Low,logistic_regression
1265,2025-12-31,0.4203,Low,logistic_regression
1267,2025-12-31,0.14901,Low,logistic_regression
1268,2025-12-31,0.33002,Low,logistic_regression
1269,2025-12-31,0.88389,High,logistic_regression
1270,2025-12-31,0.1702,Low,logistic_regression
1275,2025-12-31,0.68493,High,logistic_regression
1278,2025-12-31,0.37697,Low,logistic_regression
1280,2025-12-31,0.01931,Low,logistic_regression
1281,2025-12-31,0.84819,High,logistic_regression
1282,2025-12-31,0.49736,Medium,logistic_regression
1283,2025-12-31,0.14037,Low,logistic_regression
1285,2025-12-31,0.26633,Low,logistic_regression
1286,2025-12-31,0.86725,High,logistic_regression
1288,2025-12-31,0.12478,Low,logistic_regression
1289,2025-12-31,0.45366,Medium,logistic_regression
1291,2025-12-31,0.5776,Medium,logistic_regression
1292,2025-12-31,0.64767,Medium,logistic_regression
1293,2025-12-31,0.12644,Low,logistic_regression
1294,2025-12-31,0.63214,Medium,logistic_regression
1296,2025-12-31,0.73647,High,logistic_regression
1297,2025-12-31,0.54881,Medium,logistic_regression
1298,2025-12-31,0.29558,Low,logistic_regression
1301,2025-12-31,0.44678,Low,logistic_regression
1303,2025-12-31,0.29539,Low,logistic_regression
1304,2025-12-31,0.15481,Low,logistic_regression
1306,2025-12-31,0.50739,Medium,logistic_regression
1307,2025-12-31,0.25751,Low,logistic_regression
1308,2025-12-31,0.32028,Low,logistic_regression
1311,2025-12-31,0.26647,Low,logistic_regression
1312,2025-12-31,0.04951,Low,logistic_regression
1314,2025-12-31,0.3065,Low,logistic_regression
1315,2025-12-31,0.04173,Low,logistic_regression
1317,2025-12-31,0.41545,Low,logistic_regression
1321,2025-12-31,0.39989,Low,logistic_regression
1322,2025-12-31,0.4168,Low,logistic_regression
1324,2025-12-31,0.19363,Low,logistic_regression
1329,2025-12-31,0.40132,Low,logistic_regression
1334,2025-12-31,0.2821,Low,logistic_regression
1336,2025-12-31,0.02441,Low,logistic_regression
1338,2025-12-31,0.07485,Low,logistic_regression
1340,2025-12-31,0.0978,Low,logistic_regression
1344,2025-12-31,0.0423,Low,logistic_regression
1346,2025-12-31,0.15764,Low,logistic_regression
1349,2025-12-31,0.21716,Low,logistic_regression
1350,2025-12-31,0.74322,High,logistic_regression
1352,2025-12-31,0.52902,Medium,logistic_regression
1355,2025-12-31,0.287,Low,logistic_regression
1356,2025-12-31,0.45767,Medium,logistic_regression
1358,2025-12-31,0.30123,Low,logistic_regression
1361,2025-12-31,0.29038,Low,logistic_regression
1362,2025-12-31,0.70648,High,logistic_regression
1363,2025-12-31,0.10079,Low,logistic_regression
1364,2025-12-31,0.5116,Medium,logistic_regression
1367,2025-12-31,0.10899,Low,logistic_regression
1368,2025-12-31,0.33024,Low,logistic_regression
1369,2025-12-31,0.07404,Low,logistic_regression
1371,2025-12-31,0.32427,Low,logistic_regression
1373,2025-12-31,0.48578,Medium,logistic_regression
1374,2025-12-31,0.11485,Low,logistic_regression
1375,2025-12-31,0.03525,Low,logistic_regression
1377,2025-12-31,0.37816,Low,logistic_regression
1382,2025-12-31,0.11866,Low,logistic_regression
1383,2025-12-31,0.1049,Low,logistic_regression
1387,2025-12-31,0.60214,Medium,logistic_regression
1390,2025-12-31,0.657,Medium,logistic_regression
1391,2025-12-31,0.55629,Medium,logistic_regression
1392,2025-12-31,0.33996,Low,logistic_regression
1394,2025-12-31,0.51731,Medium,logistic_regression
1395,2025-12-31,0.29257,Low,logistic_regression
1396,2025-12-31,0.75054,High,logistic_regression
1397,2025-12-31,0.04235,Low,logistic_regression
1399,2025-12-31,0.75897,High,logistic_regression
1401,2025-12-31,0.45696,Medium,logistic_regression
1402,2025-12-31,0.89254,High,logistic_regression
1403,2025-12-31,0.49857,Medium,logistic_regression
1407,2025-12-31,0.49373,Medium,logistic_regression
1408,2025-12-31,0.12639,Low,logistic_regression
1409,2025-12-31,0.4492,Medium,logistic_regression
1411,2025-12-31,0.57598,Medium,logistic_regression
1412,2025-12-31,0.34613,Low,logistic_regression
1415,2025-12-31,0.53625,Medium,logistic_regression
1417,2025-12-31,0.70694,High,logistic_regression
1419,2025-12-31,0.73373,High,logistic_regression
1422,2025-12-31,0.04434,Low,logistic_regression
1423,2025-12-31,0.10289,Low,logistic_regression
1424,2025-12-31,0.01438,Low,logistic_regression
1425,2025-12-31,0.82065,High,logistic_regression
1428,2025-12-31,0.19952,Low,logistic_regression
1430,2025-12-31,0.20334,Low,logistic_regression
1431,2025-12-31,0.23731,Low,logistic_regression
1434,2025-12-31,0.56206,Medium,logistic_regression
1435,2025-12-31,0.46544,Medium,logistic_regression
1436,2025-12-31,0.46141,Medium,logistic_regression
1438,2025-12-31,0.22373,Low,logistic_regression
1440,2025-12-31,0.39722,Low,logistic_regression
1441,2025-12-31,0.19672,Low,logistic_regression
1443,2025-12-31,0.04399,Low,logistic_regression
1445,2025-12-31,0.44961,Medium,logistic_regression
1446,2025-12-31,0.20584,Low,logistic_regression
1447,2025-12-31,0.23049,Low,logistic_regression
1448,2025-12-31,0.6987,High,logistic_regression
1449,2025-12-31,0.06782,Low,logistic_regression
1453,2025-12-31,0.20518,Low,logistic_regression
1460,2025-12-31,0.44053,Low,logistic_regression
1461,2025-12-31,0.4194,Low,logistic_regression
1465,2025-12-31,0.39803,Low,logistic_regression
1466,2025-12-31,0.28371,Low,logistic_regression
1468,2025-12-31,0.02038,Low,logistic_regression
1469,2025-12-31,0.4499,Medium,logistic_regression
1471,2025-12-31,0.23608,Low,logistic_regression
1472,2025-12-31,0.08958,Low,logistic_regression
1473,2025-12-31,0.28262,Low,logistic_regression
1474,2025-12-31,0.07326,Low,logistic_regression
1475,2025-12-31,0.40407,Low,logistic_regression
1477,2025-12-31,0.4003,Low,logistic_regression
1478,2025-12-31,0.40712,Low,logistic_regression
1479,2025-12-31,0.34904,Low,logistic_regression
1480,2025-12-31,0.57609,Medium,logistic_regression
1481,2025-12-31,0.54742,Medium,logistic_regression
1482,2025-12-31,0.18493,Low,logistic_regression
1483,2025-12-31,0.09893,Low,logistic_regression
1484,2025-12-31,0.04469,Low,logistic_regression
1485,2025-12-31,0.27453,Low,logistic_regression
1492,2025-12-31,0.53685,Medium,logistic_regression
1495,2025-12-31,0.45615,Medium,logistic_regression
1496,2025-12-31,0.82743,High,logistic_regression
1497,2025-12-31,0.22483,Low,logistic_regression
1499,2025-12-31,0.17074,Low,logistic_regression
1501,2025-12-31,0.21057,Low,logistic_regression
1502,2025-12-31,0.48341,Medium,logistic_regression
1503,2025-12-31,0.51167,Medium,logistic_regression
1506,2025-12-31,0.57892,Medium,logistic_regression
1507,2025-12-31,0.75413,High,logistic_regression
1509,2025-12-31,0.18775,Low,logistic_regression
1513,2025-12-31,0.33002,Low,logistic_regression
1514,2025-12-31,0.3069,Low,logistic_regression
1515,2025-12-31,0.74865,High,logistic_regression
1516,2025-12-31,0.06588,Low,logistic_regression
1520,2025-12-31,0.03622,Low,logistic_regression
1523,2025-12-31,0.13463,Low,logistic_regression
1525,2025-12-31,0.27488,Low,logistic_regression
1527,2025-12-31,0.02771,Low,logistic_regression
1529,2025-12-31,0.17471,Low,logistic_regression
1533,2025-12-31,0.71118,High,logistic_regression
1535,2025-12-31,0.49875,Medium,logistic_regression
1539,2025-12-31,0.82631,High,logistic_regression
1541,2025-12-31,0.75844,High,logistic_regression
1542,2025-12-31,0.45912,Medium,logistic_regression
1543,2025-12-31,0.23965,Low,logistic_regression
1544,2025-12-31,0.14145,Low,logistic_regression
1545,2025-12-31,0.34948,Low,logistic_regression
1546,2025-12-31,0.10176,Low,logistic_regression
1547,2025-12-31,0.4635,Medium,logistic_regression
1548,2025-12-31,0.46837,Medium,logistic_regression
1549,2025-12-31,0.86165,High,logistic_regression
1550,2025-12-31,0.36343,Low,logistic_regression
1551,2025-12-31,0.53937,Medium,logistic_regression
1552,2025-12-31,0.11785,Low,logistic_regression
1553,2025-12-31,0.08891,Low,logistic_regression
1554,2025-12-31,0.49315,Medium,logistic_regression
1555,2025-12-31,0.10012,Low,logistic_regression
1556,2025-12-31,0.87182,High,logistic_regression
1557,2025-12-31,0.12502,Low,logistic_regression
1558,2025-12-31,0.3134,Low,logistic_regression
1560,2025-12-31,0.79924,High,logistic_regression
1563,2025-12-31,0.43985,Low,logistic_regression
1564,2025-12-31,0.44932,Medium,logistic_regression
1568,2025-12-31,0.52473,Medium,logistic_regression
1574,2025-12-31,0.14728,Low,logistic_regression
1576,2025-12-31,0.24811,Low,logistic_regression
1577,2025-12-31,0.75002,High,logistic_regression
1578,2025-12-31,0.25811,Low,logistic_regression
1580,2025-12-31,0.17003,Low,logistic_regression
1581,2025-12-31,0.32174,Low,logistic_regression
1582,2025-12-31,0.32527,Low,logistic_regression
1583,2025-12-31,0.51176,Medium,logistic_regression
1585,2025-12-31,0.51676,Medium,logistic_regression
1586,2025-12-31,0.89941,High,logistic_regression
1587,2025-12-31,0.69061,High,logistic_regression
1588,2025-12-31,0.12233,Low,logistic_regression
1590,2025-12-31,0.10262,Low,logistic_regression
1591,2025-12-31,0.2426,Low,logistic_regression
1592,2025-12-31,0.16915,Low,logistic_regression
1594,2025-12-31,0.92242,High,logistic_regression
1595,2025-12-31,0.0708,Low,logistic_regression
1596,2025-12-31,0.44691,Low,logistic_regression
1597,2025-12-31,0.17966,Low,logistic_regression
1598,2025-12-31,0.19718,Low,logistic_regression
1599,2025-12-31,0.26193,Low,logistic_regression
1601,2025-12-31,0.31498,Low,logistic_regression
1602,2025-12-31,0.31461,Low,logistic_regression
1605,2025-12-31,0.71992,High,logistic_regression
1606,2025-12-31,0.85199,High,logistic_regression
1607,2025-12-31,0.13793,Low,logistic_regression
1608,2025-12-31,0.25331,Low,logistic_regression
1609,2025-12-31,0.34866,Low,logistic_regression
1611,2025-12-31,0.71342,High,logistic_regression
1612,2025-12-31,0.42457,Low,logistic_regression
1613,2025-12-31,0.58851,Medium,logistic_regression
1614,2025-12-31,0.36571,Low,logistic_regression
1615,2025-12-31,0.12154,Low,logistic_regression
1617,2025-12-31,0.4431,Low,logistic_regression
1618,2025-12-31,0.18396,Low,logistic_regression
1619,2025-12-31,0.40015,Low,logistic_regression
1621,2025-12-31,0.46177,Medium,logistic_regression
1622,2025-12-31,0.31094,Low,logistic_regression
1623,2025-12-31,0.30891,Low,logistic_regression
1625,2025-12-31,0.0358,Low,logistic_regression
1627,2025-12-31,0.13397,Low,logistic_regression
1628,2025-12-31,0.2474,Low,logistic_regression
1630,2025-12-31,0.06875,Low,logistic_regression
1631,2025-12-31,0.14692,Low,logistic_regression
1633,2025-12-31,0.54936,Medium,logistic_regression
1635,2025-12-31,0.01642,Low,logistic_regression
1638,2025-12-31,0.09873,Low,logistic_regression
1640,2025-12-31,0.40828,Low,logistic_regression
1641,2025-12-31,0.60018,Medium,logistic_regression
1642,2025-12-31,0.79024,High,logistic_regression
1644,2025-12-31,0.03192,Low,logistic_regression
1646,2025-12-31,0.79949,High,logistic_regression
1647,2025-12-31,0.27798,Low,logistic_regression
1648,2025-12-31,0.4249,Low,logistic_regression
1650,2025-12-31,0.51047,Medium,logistic_regression
1651,2025-12-31,0.14077,Low,logistic_regression
1653,2025-12-31,0.07609,Low,logistic_regression
1654,2025-12-31,0.12252,Low,logistic_regression
1655,2025-12-31,0.09578,Low,logistic_regression
1656,2025-12-31,0.03006,Low,logistic_regression
1657,2025-12-31,0.62856,Medium,logistic_regression
1658,2025-12-31,0.06088,Low,logistic_regression
1659,2025-12-31,0.7304,High,logistic_regression
1661,2025-12-31,0.16229,Low,logistic_regression
1662,2025-12-31,0.03505,Low,logistic_regression
1664,2025-12-31,0.06365,Low,logistic_regression
1665,2025-12-31,0.03509,Low,logistic_regression
1666,2025-12-31,0.04445,Low,logistic_regression
1668,2025-12-31,0.07514,Low,logistic_regression
1669,2025-12-31,0.82536,High,logistic_regression
1670,2025-12-31,0.06403,Low,logistic_regression
1671,2025-12-31,0.11788,Low,logistic_regression
1673,2025-12-31,0.2378,Low,logistic_regression
1674,2025-12-31,0.67733,High,logistic_regression
1675,2025-12-31,0.38701,Low,logistic_regression
1676,2025-12-31,0.02624,Low,logistic_regression
1677,2025-12-31,0.05269,Low,logistic_regression
1678,2025-12-31,0.72528,High,logistic_regression
1680,2025-12-31,0.82374,High,logistic_regression
1681,2025-12-31,0.20033,Low,logistic_regression
1682,2025-12-31,0.32942,Low,logistic_regression
1683,2025-12-31,0.3659,Low,logistic_regression
1687,2025-12-31,0.28379,Low,logistic_regression
1689,2025-12-31,0.12914,Low,logistic_regression
1693,2025-12-31,0.20675,Low,logistic_regression
1694,2025-12-31,0.41575,Low,logistic_regression
1696,2025-12-31,0.19363,Low,logistic_regression
1697,2025-12-31,0.04388,Low,logistic_regression
1698,2025-12-31,0.40901,Low,logistic_regression
1700,2025-12-31,0.17383,Low,logistic_regression
1701,2025-12-31,0.2768,Low,logistic_regression
1703,2025-12-31,0.11864,Low,logistic_regression
1704,2025-12-31,0.75448,High,logistic_regression
1706,2025-12-31,0.28276,Low,logistic_regression
1707,2025-12-31,0.16378,Low,logistic_regression
1708,2025-12-31,0.2079,Low,logistic_regression
1709,2025-12-31,0.17164,Low,logistic_regression
1710,2025-12-31,0.37092,Low,logistic_regression
1712,2025-12-31,0.06535,Low,logistic_regression
1718,2025-12-31,0.16086,Low,logistic_regression
1719,2025-12-31,0.19923,Low,logistic_regression
1720,2025-12-31,0.62073,Medium,logistic_regression
1721,2025-12-31,0.26939,Low,logistic_regression
1722,2025-12-31,0.16511,Low,logistic_regression
1724,2025-12-31,0.64645,Medium,logistic_regression
1725,2025-12-31,0.43516,Low,logistic_regression
1727,2025-12-31,0.27048,Low,logistic_regression
1728,2025-12-31,0.12139,Low,logistic_regression
1729,2025-12-31,0.28256,Low,logistic_regression
1731,2025-12-31,0.37139,Low,logistic_regression
1732,2025-12-31,0.4573,Medium,logistic_regression
1735,2025-12-31,0.66221,Medium,logistic_regression
1736,2025-12-31,0.30231,Low,logistic_regression
1737,2025-12-31,0.21213,Low,logistic_regression
1739,2025-12-31,0.41333,Low,logistic_regression
1740,2025-12-31,0.39354,Low,logistic_regression
1744,2025-12-31,0.05742,Low,logistic_regression
1745,2025-12-31,0.31179,Low,logistic_regression
1746,2025-12-31,0.73026,High,logistic_regression
1749,2025-12-31,0.32175,Low,logistic_regression
1751,2025-12-31,0.34271,Low,logistic_regression
1753,2025-12-31,0.59413,Medium,logistic_regression
1754,2025-12-31,0.41018,Low,logistic_regression
1755,2025-12-31,0.29431,Low,logistic_regression
1756,2025-12-31,0.19729,Low,logistic_regression
1757,2025-12-31,0.12804,Low,logistic_regression
1760,2025-12-31,0.41528,Low,logistic_regression
1762,2025-12-31,0.27557,Low,logistic_regression
1763,2025-12-31,0.12741,Low,logistic_regression
1764,2025-12-31,0.31486,Low,logistic_regression
1766,2025-12-31,0.61553,Medium,logistic_regression
1768,2025-12-31,0.28457,Low,logistic_regression
1770,2025-12-31,0.09006,Low,logistic_regression
1771,2025-12-31,0.07606,Low,logistic_regression
1772,2025-12-31,0.28827,Low,logistic_regression
1774,2025-12-31,0.33982,Low,logistic_regression
1775,2025-12-31,0.19256,Low,logistic_regression
1778,2025-12-31,0.4364,Low,logistic_regression
1779,2025-12-31,0.23178,Low,logistic_regression
1782,2025-12-31,0.16459,Low,logistic_regression
1784,2025-12-31,0.37007,Low,logistic_regression
1786,2025-12-31,0.12353,Low,logistic_regression
1787,2025-12-31,0.3105,Low,logistic_regression
1789,2025-12-31,0.10484,Low,logistic_regression
1790,2025-12-31,0.38279,Low,logistic_regression
1794,2025-12-31,0.37089,Low,logistic_regression
1798,2025-12-31,0.16643,Low,logistic_regression
1799,2025-12-31,0.12429,Low,logistic_regression
1800,2025-12-31,0.09128,Low,logistic_regression
1801,2025-12-31,0.49806,Medium,logistic_regression
1802,2025-12-31,0.28304,Low,logistic_regression
1803,2025-12-31,0.66979,Medium,logistic_regression
1804,2025-12-31,0.03666,Low,logistic_regression
1805,2025-12-31,0.23899,Low,logistic_regression
1812,2025-12-31,0.29621,Low,logistic_regression
1813,2025-12-31,0.41703,Low,logistic_regression
1814,2025-12-31,0.48923,Medium,logistic_regression
1815,2025-12-31,0.37707,Low,logistic_regression
1816,2025-12-31,0.28257,Low,logistic_regression
1822,2025-12-31,0.02409,Low,logistic_regression
1823,2025-12-31,0.22894,Low,logistic_regression
1824,2025-12-31,0.03421,Low,logistic_regression
1826,2025-12-31,0.34427,Low,logistic_regression
1827,2025-12-31,0.41383,Low,logistic_regression
1829,2025-12-31,0.13846,Low,logistic_regression
1830,2025-12-31,0.02889,Low,logistic_regression
1833,2025-12-31,0.63929,Medium,logistic_regression
1834,2025-12-31,0.22703,Low,logistic_regression
1835,2025-12-31,0.55507,Medium,logistic_regression
1836,2025-12-31,0.39693,Low,logistic_regression
1837,2025-12-31,0.618,Medium,logistic_regression
1839,2025-12-31,0.82274,High,logistic_regression
1845,2025-12-31,0.02935,Low,logistic_regression
1847,2025-12-31,0.31276,Low,logistic_regression
1849,2025-12-31,0.30352,Low,logistic_regression
1850,2025-12-31,0.80271,High,logistic_regression
1852,2025-12-31,0.36627,Low,logistic_regression
1853,2025-12-31,0.62264,Medium,logistic_regression
1854,2025-12-31,0.07733,Low,logistic_regression
1856,2025-12-31,0.48859,Medium,logistic_regression
1857,2025-12-31,0.03416,Low,logistic_regression
1858,2025-12-31,0.11019,Low,logistic_regression
1859,2025-12-31,0.07627,Low,logistic_regression
1860,2025-12-31,0.62728,Medium,logistic_regression
1863,2025-12-31,0.34203,Low,logistic_regression
1864,2025-12-31,0.47399,Medium,logistic_regression
1865,2025-12-31,0.58698,Medium,logistic_regression
1866,2025-12-31,0.11315,Low,logistic_regression
1867,2025-12-31,0.11936,Low,logistic_regression
1870,2025-12-31,0.34347,Low,logistic_regression
1871,2025-12-31,0.10396,Low,logistic_regression
1873,2025-12-31,0.06663,Low,logistic_regression
1875,2025-12-31,0.62803,Medium,logistic_regression
1880,2025-12-31,0.70234,High,logistic_regression
1881,2025-12-31,0.36483,Low,logistic_regression
1882,2025-12-31,0.38985,Low,logistic_regression
1883,2025-12-31,0.55137,Medium,logistic_regression
1885,2025-12-31,0.46767,Medium,logistic_regression
1886,2025-12-31,0.4807,Medium,logistic_regression
1888,2025-12-31,0.15415,Low,logistic_regression
1890,2025-12-31,0.6067,Medium,logistic_regression
1892,2025-12-31,0.18671,Low,logistic_regression
1893,2025-12-31,0.7458,High,logistic_regression
1898,2025-12-31,0.53631,Medium,logistic_regression
1900,2025-12-31,0.06117,Low,logistic_regression
1903,2025-12-31,0.26421,Low,logistic_regression
1908,2025-12-31,0.52102,Medium,logistic_regression
1909,2025-12-31,0.16508,Low,logistic_regression
1911,2025-12-31,0.07282,Low,logistic_regression
1912,2025-12-31,0.41571,Low,logistic_regression
1915,2025-12-31,0.4805,Medium,logistic_regression
1916,2025-12-31,0.46867,Medium,logistic_regression
1918,2025-12-31,0.28478,Low,logistic_regression
1922,2025-12-31,0.39495,Low,logistic_regression
1924,2025-12-31,0.55013,Medium,logistic_regression
1927,2025-12-31,0.67377,Medium,logistic_regression
