employee_id,scored_date,risk_score,risk_tier,model_name
966,2025-12-31,0.1231,Low,logistic_regression
969,2025-12-31,0.15629,Low,logistic_regression
972,2025-12-31,0.21886,Low,logistic_regression
974,2025-12-31,0.52582,Medium,logistic_regression
975,2025-12-31,0.27036,Low,logistic_regression
976,2025-12-31,0.01832,Low,logistic_regression
981,2025-12-31,0.02267,Low,logistic_regression
982,2025-12-31,0.17403,Low,logistic_regression
983,2025-12-31,0.5967,Medium,logistic_regression
984,2025-12-31,0.07572,Low,logistic_regression
985,2025-12-31,0.31796,Low,logistic_regression
987,2025-12-31,0.51566,Medium,logistic_regression
990,2025-12-31,0.1202,Low,logistic_regression
992,2025-12-31,0.07212,Low,logistic_regression
995,2025-12-31,0.2841,Low,logistic_regression
996,2025-12-31,0.04181,Low,logistic_regression
997,2025-12-31,0.01201,Low,logistic_regression
998,2025-12-31,0.49357,Medium,logistic_regression
999,2025-12-31,0.11601,Low,logistic_regression
1001,2025-12-31,0.46236,Medium,logistic_regression
1002,2025-12-31,0.5681,Medium,logistic_regression
1003,2025-12-31,0.32655,Low,logistic_regression
1005,2025-12-31,0.23754,Low,logistic_regression
1006,2025-12-31,0.3566,Low,logistic_regression
1007,2025-12-31,0.03782,Low,logistic_regression
1009,2025-12-31,0.08508,Low,logistic_regression
1011,2025-12-31,0.26738,Low,logistic_regression
1012,2025-12-31,0.51821,Medium,logistic_regression
1013,2025-12-31,0.08183,Low,logistic_regression
1014,2025-12-31,0.38145,Low,logistic_regression
1015,2025-12-31,0.33449,Low,logistic_regression
1018,2025-12-31,0.07017,Low,logistic_regression
1019,2025-12-31,0.68748,High,logistic_regression
1022,2025-12-31,0.46819,Medium,logistic_regression
1024,2025-12-31,0.13056,Low,logistic_regression
1025,2025-12-31,0.13741,Low,logistic_regression
1026,2025-12-31,0.0429,Low,logistic_regression
1027,2025-12-31,0.12339,Low,logistic_regression
1028,2025-12-31,0.29663,Low,logistic_regression
1029,2025-12-31,0.04968,Low,logistic_regression
1030,2025-12-31,0.42922,Low,logistic_regression
1034,2025-12-31,0.46605,Medium,logistic_regression
1035,2025-12-31,0.02478,Low,logistic_regression
1036,2025-12-31,0.91331,High,logistic_regression
1039,2025-12-31,0.31285,Low,logistic_regression
1040,2025-12-31,0.08505,Low,logistic_regression
1043,2025-12-31,0.84071,High,logistic_regression
1044,2025-12-31,0.52499,Medium,logistic_regression
1045,2025-12-31,0.01037,Low,logistic_regression
1046,2025-12-31,0.32096,Low,logistic_regression
1047,2025-12-31,0.23196,Low,logistic_regression
1048,2025-12-31,0.2651,Low,logistic_regression
1049,2025-12-31,0.68008,High,logistic_regression
1050,2025-12-31,0.35461,Low,logistic_regression
1055,2025-12-31,0.77624,High,logistic_regression
1056,2025-12-31,0.62182,Medium,logistic_regression
1060,2025-12-31,0.27443,Low,logistic_regression
1061,2025-12-31,0.26458,Low,logistic_regression
1062,2025-12-31,0.15819,Low,logistic_regression
1066,2025-12-31,0.51147,Medium,logistic_regression
1068,2025-12-31,0.2405,Low,logistic_regression
1069,2025-12-31,0.01541,Low,logistic_regression
1070,2025-12-31,0.11508,Low,logistic_regression
1071,2025-12-31,0.30162,Low,logistic_regression
1073,2025-12-31,0.11398,Low,logistic_regression
1074,2025-12-31,0.04162,Low,logistic_regression
1076,2025-12-31,0.19957,Low,logistic_regression
1080,2025-12-31,0.24785,Low,logistic_regression
1083,2025-12-31,0.52173,Medium,logistic_regression
1084,2025-12-31,0.30532,Low,logistic_regression
1085,2025-12-31,0.16281,Low,logistic_regression
1088,2025-12-31,0.11159,Low,logistic_regression
1092,2025-12-31,0.10686,Low,logistic_regression
1094,2025-12-31,0.20492,Low,logistic_regression
1096,2025-12-31,0.10042,Low,logistic_regression
1097,2025-12-31,0.1957,Low,logistic_regression
1099,2025-12-31,0.03374,Low,logistic_regression
1102,2025-12-31,0.42633,Low,logistic_regression
1103,2025-12-31,0.44093,Low,logistic_regression
1105,2025-12-31,0.34761,Low,logistic_regression
1109,2025-12-31,0.09475,Low,logistic_regression
1114,2025-12-31,0.2659,Low,logistic_regression
1115,2025-12-31,0.15741,Low,logistic_regression
1116,2025-12-31,0.05011,Low,logistic_regression
1117,2025-12-31,0.13939,Low,logistic_regression
1118,2025-12-31,0.14945,Low,logistic_regression
1119,2025-12-31,0.34909,Low,logistic_regression
1120,2025-12-31,0.10746,Low,logistic_regression
1121,2025-12-31,0.04656,Low,logistic_regression
1124,2025-12-31,0.07367,Low,logistic_regression
1125,2025-12-31,0.34824,Low,logistic_regression
1126,2025-12-31,0.37176,Low,logistic_regression
1128,2025-12-31,0.14201,Low,logistic_regression
1131,2025-12-31,0.60196,Medium,logistic_regression
1132,2025-12-31,0.2952,Low,logistic_regression
1133,2025-12-31,0.20003,Low,logistic_regression
1135,2025-12-31,0.73025,High,logistic_regression
1136,2025-12-31,0.50716,Medium,logistic_regression
1137,2025-12-31,0.21136,Low,logistic_regression
1138,2025-12-31,0.10435,Low,logistic_regression
1140,2025-12-31,0.36454,Low,logistic_regression
1143,2025-12-31,0.22729,Low,logistic_regression
1148,2025-12-31,0.62233,Medium,logistic_regression
1150,2025-12-31,0.49085,Medium,logistic_regression
1152,2025-12-31,0.21963,Low,logistic_regression
1154,2025-12-31,0.60977,Medium,logistic_regression
1158,2025-12-31,0.82011,High,logistic_regression
1161,2025-12-31,0.04486,Low,logistic_regression
1162,2025-12-31,0.15101,Low,logistic_regression
1163,2025-12-31,0.32482,Low,logistic_regression
1164,2025-12-31,0.59923,Medium,logistic_regression
1166,2025-12-31,0.2718,Low,logistic_regression
1171,2025-12-31,0.45462,Medium,logistic_regression
1172,2025-12-31,0.15008,Low,logistic_regression
1173,2025-12-31,0.55705,Medium,logistic_regression
1177,2025-12-31,0.33405,Low,logistic_regression
1179,2025-12-31,0.2631,Low,logistic_regression
1180,2025-12-31,0.8303,High,logistic_regression
1182,2025-12-31,0.04134,Low,logistic_regression
1184,2025-12-31,0.35102,Low,logistic_regression
1185,2025-12-31,0.24524,Low,logistic_regression
1190,2025-12-31,0.40321,Low,logistic_regression
1191,2025-12-31,0.02695,Low,logistic_regression
1192,2025-12-31,0.25714,Low,logistic_regression
1193,2025-12-31,0.60071,Medium,logistic_regression
1195,2025-12-31,0.58717,Medium,logistic_regression
1196,2025-12-31,0.06109,Low,logistic_regression
1198,2025-12-31,0.79603,High,logistic_regression
1201,2025-12-31,0.00717,Low,logistic_regression
1202,2025-12-31,0.5502,Medium,logistic_regression
1204,2025-12-31,0.11549,Low,logistic_regression
1206,2025-12-31,0.40027,Low,logistic_regression
1207,2025-12-31,0.44675,Low,logistic_regression
1211,2025-12-31,0.35597,Low,logistic_regression
1212,2025-12-31,0.6626,Medium,logistic_regression
1215,2025-12-31,0.05978,Low,logistic_regression
1216,2025-12-31,0.34375,Low,logistic_regression
1217,2025-12-31,0.05711,Low,logistic_regression
1218,2025-12-31,0.72147,High,logistic_regression
1220,2025-12-31,0.57515,Medium,logistic_regression
1221,2025-12-31,0.19286,Low,logistic_regression
1224,2025-12-31,0.18753,Low,logistic_regression
1225,2025-12-31,0.25906,Low,logistic_regression
1226,2025-12-31,0.76405,High,logistic_regression
1228,2025-12-31,0.05371,Low,logistic_regression
1231,2025-12-31,0.09662,Low,logistic_regression
1233,2025-12-31,0.41545,Low,logistic_regression
1234,2025-12-31,0.5942,Medium,logistic_regression
1235,2025-12-31,0.60108,Medium,logistic_regression
1237,2025-12-31,0.22512,Low,logistic_regression
1238,2025-12-31,0.28404,Low,logistic_regression
1239,2025-12-31,0.19569,Low,logistic_regression
1240,2025-12-31,0.43874,Low,logistic_regression
1241,2025-12-31,0.41232,Low,logistic_regression
1242,2025-12-31,0.77462,High,logistic_regression
1243,2025-12-31,0.35265,Low,logistic_regression
1244,2025-12-31,0.87825,High,logistic_regression
1245,2025-12-31,0.06056,Low,logistic_regression
1246,2025-12-31,0.10997,Low,logistic_regression
1249,2025-12-31,0.12517,Low,logistic_regression
1250,2025-12-31,0.01981,Low,logistic_regression
1251,2025-12-31,0.70137,High,logistic_regression
1252,2025-12-31,0.33143,Low,logistic_regression
1254,2025-12-31,0.17296,Low,logistic_regression
1255,2025-12-31,0.0292,Low,logistic_regression
1256,2025-12-31,0.07224,Low,logistic_regression
1257,2025-12-31,0.47742,Medium,logistic_regression
1258,2025-12-31,0.54164,Medium,logistic_regression
1259,2025-12-31,0.2153,Low,logistic_regression
1260,2025-12-31,0.25244,Low,logistic_regression
1263,2025-12-31,0.06287,Low,logistic_regression
1264,2025-12-31,0.01413,Low,logistic_regression
1265,2025-12-31,0.41987,Low,logistic_regression
1267,2025-12-31,0.1485,Low,logistic_regression
1268,2025-12-31,0.32926,Low,logistic_regression
1269,2025-12-31,0.88396,High,logistic_regression
1270,2025-12-31,0.16981,Low,logistic_regression
1275,2025-12-31,0.68547,High,logistic_regression
1278,2025-12-31,0.37802,Low,logistic_regression
1280,2025-12-31,0.01921,Low,logistic_regression
1281,2025-12-31,0.84849,High,logistic_regression
1282,2025-12-31,0.49946,Medium,logistic_regression
1283,2025-12-31,0.14063,Low,logistic_regression
1285,2025-12-31,0.26712,Low,logistic_regression
1286,2025-12-31,0.86719,High,logistic_regression
1288,2025-12-31,0.12479,Low,logistic_regression
1289,2025-12-31,0.45603,Medium,logistic_regression
1291,2025-12-31,0.57773,Medium,logistic_regression
1292,2025-12-31,0.64707,Medium,logistic_regression
1293,2025-12-31,0.12636,Low,logistic_regression
1294,2025-12-31,0.63328,Medium,logistic_regression
1296,2025-12-31,0.73683,High,logistic_regression
1297,2025-12-31,0.54984,Medium,logistic_regression
1298,2025-12-31,0.29621,Low,logistic_regression
1301,2025-12-31,0.44616,Low,logistic_regression
1303,2025-12-31,0.29476,Low,logistic_regression
1304,2025-12-31,0.15477,Low,logistic_regression
1306,2025-12-31,0.50781,Medium,logistic_regression
1307,2025-12-31,0.25702,Low,logistic_regression
1308,2025-12-31,0.32019,Low,logistic_regression
1311,2025-12-31,0.26594,Low,logistic_regression
1312,2025-12-31,0.04938,Low,logistic_regression
1314,2025-12-31,0.30847,Low,logistic_regression
1315,2025-12-31,0.04153,Low,logistic_regression
1317,2025-12-31,0.41568,Low,logistic_regression
1321,2025-12-31,0.39925,Low,logistic_regression
1322,2025-12-31,0.41742,Low,logistic_regression
1324,2025-12-31,0.19386,Low,logistic_regression
1329,2025-12-31,0.40211,Low,logistic_regression
1334,2025-12-31,0.2817,Low,logistic_regression
1336,2025-12-31,0.02435,Low,logistic_regression
1338,2025-12-31,0.0746,Low,logistic_regression
1340,2025-12-31,0.09796,Low,logistic_regression
1344,2025-12-31,0.0423,Low,logistic_regression
1346,2025-12-31,0.1576,Low,logistic_regression
1349,2025-12-31,0.21809,Low,logistic_regression
1350,2025-12-31,0.744,High,logistic_regression
1352,2025-12-31,0.52951,Medium,logistic_regression
1355,2025-12-31,0.28789,Low,logistic_regression
1356,2025-12-31,0.45814,Medium,logistic_regression
1358,2025-12-31,0.30069,Low,logistic_regression
1361,2025-12-31,0.28941,Low,logistic_regression
1362,2025-12-31,0.70732,High,logistic_regression
1363,2025-12-31,0.10116,Low,logistic_regression
1364,2025-12-31,0.51075,Medium,logistic_regression
1367,2025-12-31,0.10907,Low,logistic_regression
1368,2025-12-31,0.32926,Low,logistic_regression
1369,2025-12-31,0.07382,Low,logistic_regression
1371,2025-12-31,0.32549,Low,logistic_regression
1373,2025-12-31,0.48637,Medium,logistic_regression
1374,2025-12-31,0.11491,Low,logistic_regression
1375,2025-12-31,0.03537,Low,logistic_regression
1377,2025-12-31,0.3772,Low,logistic_regression
1382,2025-12-31,0.11906,Low,logistic_regression
1383,2025-12-31,0.10484,Low,logistic_regression
1387,2025-12-31,0.60206,Medium,logistic_regression
1390,2025-12-31,0.65668,Medium,logistic_regression
1391,2025-12-31,0.55728,Medium,logistic_regression
1392,2025-12-31,0.34134,Low,logistic_regression
1394,2025-12-31,0.51735,Medium,logistic_regression
1395,2025-12-31,0.29269,Low,logistic_regression
1396,2025-12-31,0.75083,High,logistic_regression
1397,2025-12-31,0.04227,Low,logistic_regression
1399,2025-12-31,0.75898,High,logistic_regression
1401,2025-12-31,0.45819,Medium,logistic_regression
1402,2025-12-31,0.893,High,logistic_regression
1403,2025-12-31,0.49881,Medium,logistic_regression
1407,2025-12-31,0.49365,Medium,logistic_regression
1408,2025-12-31,0.12584,Low,logistic_regression
1409,2025-12-31,0.44867,Medium,logistic_regression
1411,2025-12-31,0.57553,Medium,logistic_regression
1412,2025-12-31,0.3472,Low,logistic_regression
1415,2025-12-31,0.53536,Medium,logistic_regression
1417,2025-12-31,0.70672,High,logistic_regression
1419,2025-12-31,0.73443,High,logistic_regression
1422,2025-12-31,0.04438,Low,logistic_regression
1423,2025-12-31,0.10324,Low,logistic_regression
1424,2025-12-31,0.01438,Low,logistic_regression
1425,2025-12-31,0.82063,High,logistic_regression
1428,2025-12-31,0.19962,Low,logistic_regression
1430,2025-12-31,0.20199,Low,logistic_regression
1431,2025-12-31,0.23799,Low,logistic_regression
1434,2025-12-31,0.5607,Medium,logistic_regression
1435,2025-12-31,0.46433,Medium,logistic_regression
1436,2025-12-31,0.46139,Medium,logistic_regression
1438,2025-12-31,0.22372,Low,logistic_regression
1440,2025-12-31,0.39717,Low,logistic_regression
1441,2025-12-31,0.1967,Low,logistic_regression
1443,2025-12-31,0.04387,Low,logistic_regression
1445,2025-12-31,0.44964,Medium,logistic_regression
1446,2025-12-31,0.20454,Low,logistic_regression
1447,2025-12-31,0.23012,Low,logistic_regression
1448,2025-12-31,0.697,High,logistic_regression
1449,2025-12-31,0.06778,Low,logistic_regression
1453,2025-12-31,0.20504,Low,logistic_regression
1460,2025-12-31,0.44085,Low,logistic_regression
1461,2025-12-31,0.4206,Low,logistic_regression
1465,2025-12-31,0.39829,Low,logistic_regression
1466,2025-12-31,0.28466,Low,logistic_regression
1468,2025-12-31,0.02042,Low,logistic_regression
1469,2025-12-31,0.44978,Medium,logistic_regression
1471,2025-12-31,0.23588,Low,logistic_regression
1472,2025-12-31,0.08965,Low,logistic_regression
1473,2025-12-31,0.28234,Low,logistic_regression
1474,2025-12-31,0.07315,Low,logistic_regression
1475,2025-12-31,0.40444,Low,logistic_regression
1477,2025-12-31,0.40089,Low,logistic_regression
1478,2025-12-31,0.40725,Low,logistic_regression
1479,2025-12-31,0.34894,Low,logistic_regression
1480,2025-12-31,0.5769,Medium,logistic_regression
1481,2025-12-31,0.54673,Medium,logistic_regression
1482,2025-12-31,0.18492,Low,logistic_regression
1483,2025-12-31,0.09912,Low,logistic_regression
1484,2025-12-31,0.04465,Low,logistic_regression
1485,2025-12-31,0.27544,Low,logistic_regression
1492,2025-12-31,0.53638,Medium,logistic_regression
1495,2025-12-31,0.45519,Medium,logistic_regression
1496,2025-12-31,0.82855,High,logistic_regression
1497,2025-12-31,0.22497,Low,logistic_regression
1499,2025-12-31,0.17163,Low,logistic_regression
1501,2025-12-31,0.21033,Low,logistic_regression
1502,2025-12-31,0.48251,Medium,logistic_regression
1503,2025-12-31,0.51196,Medium,logistic_regression
1506,2025-12-31,0.57882,Medium,logistic_regression
1507,2025-12-31,0.75493,High,logistic_regression
1509,2025-12-31,0.18777,Low,logistic_regression
1513,2025-12-31,0.33047,Low,logistic_regression
1514,2025-12-31,0.30734,Low,logistic_regression
1515,2025-12-31,0.74768,High,logistic_regression
1516,2025-12-31,0.06568,Low,logistic_regression
1520,2025-12-31,0.03621,Low,logistic_regression
1523,2025-12-31,0.13457,Low,logistic_regression
1525,2025-12-31,0.2753,Low,logistic_regression
1527,2025-12-31,0.02753,Low,logistic_regression
1529,2025-12-31,0.17471,Low,logistic_regression
1533,2025-12-31,0.71036,High,logistic_regression
1535,2025-12-31,0.49911,Medium,logistic_regression
1539,2025-12-31,0.82664,High,logistic_regression
1541,2025-12-31,0.75825,High,logistic_regression
1542,2025-12-31,0.45865,Medium,logistic_regression
1543,2025-12-31,0.23934,Low,logistic_regression
1544,2025-12-31,0.1412,Low,logistic_regression
1545,2025-12-31,0.35004,Low,logistic_regression
1546,2025-12-31,0.10157,Low,logistic_regression
1547,2025-12-31,0.46453,Medium,logistic_regression
1548,2025-12-31,0.46838,Medium,logistic_regression
1549,2025-12-31,0.86134,High,logistic_regression
1550,2025-12-31,0.36302,Low,logistic_regression
1551,2025-12-31,0.53869,Medium,logistic_regression
1552,2025-12-31,0.11798,Low,logistic_regression
1553,2025-12-31,0.08899,Low,logistic_regression
1554,2025-12-31,0.4926,Medium,logistic_regression
1555,2025-12-31,0.09994,Low,logistic_regression
1556,2025-12-31,0.87187,High,logistic_regression
1557,2025-12-31,0.12526,Low,logistic_regression
1558,2025-12-31,0.31269,Low,logistic_regression
1560,2025-12-31,0.79914,High,logistic_regression
1563,2025-12-31,0.44143,Low,logistic_regression
1564,2025-12-31,0.44862,Low,logistic_regression
1568,2025-12-31,0.52418,Medium,logistic_regression
1574,2025-12-31,0.14709,Low,logistic_regression
1576,2025-12-31,0.24761,Low,logistic_regression
1577,2025-12-31,0.74989,High,logistic_regression
1578,2025-12-31,0.25718,Low,logistic_regression
1580,2025-12-31,0.1694,Low,logistic_regression
1581,2025-12-31,0.32106,Low,logistic_regression
1582,2025-12-31,0.32496,Low,logistic_regression
1583,2025-12-31,0.51188,Medium,logistic_regression
1585,2025-12-31,0.51683,Medium,logistic_regression
1586,2025-12-31,0.89941,High,logistic_regression
1587,2025-12-31,0.69063,High,logistic_regression
1588,2025-12-31,0.12226,Low,logistic_regression
1590,2025-12-31,0.10279,Low,logistic_regression
1591,2025-12-31,0.24185,Low,logistic_regression
1592,2025-12-31,0.16838,Low,logistic_regression
1594,2025-12-31,0.92248,High,logistic_regression
1595,2025-12-31,0.07066,Low,logistic_regression
1596,2025-12-31,0.4463,Low,logistic_regression
1597,2025-12-31,0.17968,Low,logistic_regression
1598,2025-12-31,0.19708,Low,logistic_regression
1599,2025-12-31,0.26197,Low,logistic_regression
1601,2025-12-31,0.31408,Low,logistic_regression
1602,2025-12-31,0.31387,Low,logistic_regression
1605,2025-12-31,0.71985,High,logistic_regression
1606,2025-12-31,0.85205,High,logistic_regression
1607,2025-12-31,0.13755,Low,logistic_regression
1608,2025-12-31,0.25403,Low,logistic_regression
1609,2025-12-31,0.34771,Low,logistic_regression
1611,2025-12-31,0.71223,High,logistic_regression
1612,2025-12-31,0.42449,Low,logistic_regression
1613,2025-12-31,0.58923,Medium,logistic_regression
1614,2025-12-31,0.36596,Low,logistic_regression
1615,2025-12-31,0.12206,Low,logistic_regression
1617,2025-12-31,0.44265,Low,logistic_regression
1618,2025-12-31,0.18336,Low,logistic_regression
1619,2025-12-31,0.40037,Low,logistic_regression
1621,2025-12-31,0.46006,Medium,logistic_regression
1622,2025-12-31,0.31218,Low,logistic_regression
1623,2025-12-31,0.30857,Low,logistic_regression
1625,2025-12-31,0.0356,Low,logistic_regression
1627,2025-12-31,0.13395,Low,logistic_regression
1628,2025-12-31,0.24785,Low,logistic_regression
1630,2025-12-31,0.06867,Low,logistic_regression
1631,2025-12-31,0.1471,Low,logistic_regression
1633,2025-12-31,0.55128,Medium,logistic_regression
1635,2025-12-31,0.0165,Low,logistic_regression
1638,2025-12-31,0.09889,Low,logistic_regression
1640,2025-12-31,0.40848,Low,logistic_regression
1641,2025-12-31,0.60141,Medium,logistic_regression
1642,2025-12-31,0.79077,High,logistic_regression
1644,2025-12-31,0.03164,Low,logistic_regression
1646,2025-12-31,0.80022,High,logistic_regression
1647,2025-12-31,0.27762,Low,logistic_regression
1648,2025-12-31,0.42539,Low,logistic_regression
1650,2025-12-31,0.51079,Medium,logistic_regression
1651,2025-12-31,0.14052,Low,logistic_regression
1653,2025-12-31,0.07654,Low,logistic_regression
1654,2025-12-31,0.12283,Low,logistic_regression
1655,2025-12-31,0.09548,Low,logistic_regression
1656,2025-12-31,0.02995,Low,logistic_regression
1657,2025-12-31,0.6282,Medium,logistic_regression
1658,2025-12-31,0.06093,Low,logistic_regression
1659,2025-12-31,0.7297,High,logistic_regression
1661,2025-12-31,0.16197,Low,logistic_regression
1662,2025-12-31,0.03504,Low,logistic_regression
1664,2025-12-31,0.06384,Low,logistic_regression
1665,2025-12-31,0.03473,Low,logistic_regression
1666,2025-12-31,0.04442,Low,logistic_regression
1668,2025-12-31,0.0753,Low,logistic_regression
1669,2025-12-31,0.82572,High,logistic_regression
1670,2025-12-31,0.064,Low,logistic_regression
1671,2025-12-31,0.11803,Low,logistic_regression
1673,2025-12-31,0.23756,Low,logistic_regression
1674,2025-12-31,0.67785,High,logistic_regression
1675,2025-12-31,0.38764,Low,logistic_regression
1676,2025-12-31,0.02608,Low,logistic_regression
1677,2025-12-31,0.05239,Low,logistic_regression
1678,2025-12-31,0.72571,High,logistic_regression
1680,2025-12-31,0.8237,High,logistic_regression
1681,2025-12-31,0.20101,Low,logistic_regression
1682,2025-12-31,0.32852,Low,logistic_regression
1683,2025-12-31,0.36828,Low,logistic_regression
1687,2025-12-31,0.28329,Low,logistic_regression
1689,2025-12-31,0.12893,Low,logistic_regression
1693,2025-12-31,0.20653,Low,logistic_regression
1694,2025-12-31,0.41665,Low,logistic_regression
1696,2025-12-31,0.19322,Low,logistic_regression
1697,2025-12-31,0.04395,Low,logistic_regression
1698,2025-12-31,0.40768,Low,logistic_regression
1700,2025-12-31,0.17414,Low,logistic_regression
1701,2025-12-31,0.27671,Low,logistic_regression
1703,2025-12-31,0.11864,Low,logistic_regression
1704,2025-12-31,0.75477,High,logistic_regression
1706,2025-12-31,0.28285,Low,logistic_regression
1707,2025-12-31,0.16335,Low,logistic_regression
1708,2025-12-31,0.20797,Low,logistic_regression
1709,2025-12-31,0.17099,Low,logistic_regression
1710,2025-12-31,0.3705,Low,logistic_regression
1712,2025-12-31,0.06544,Low,logistic_regression
1718,2025-12-31,0.15977,Low,logistic_regression
1719,2025-12-31,0.19947,Low,logistic_regression
1720,2025-12-31,0.62133,Medium,logistic_regression
1721,2025-12-31,0.26826,Low,logistic_regression
1722,2025-12-31,0.16575,Low,logistic_regression
1724,2025-12-31,0.64738,Medium,logistic_regression
1725,2025-12-31,0.43496,Low,logistic_regression
1727,2025-12-31,0.27039,Low,logistic_regression
1728,2025-12-31,0.12137,Low,logistic_regression
1729,2025-12-31,0.2823,Low,logistic_regression
1731,2025-12-31,0.37138,Low,logistic_regression
1732,2025-12-31,0.45813,Medium,logistic_regression
1735,2025-12-31,0.662,Medium,logistic_regression
1736,2025-12-31,0.30413,Low,logistic_regression
1737,2025-12-31,0.21164,Low,logistic_regression
1739,2025-12-31,0.41311,Low,logistic_regression
1740,2025-12-31,0.39283,Low,logistic_regression
1744,2025-12-31,0.05751,Low,logistic_regression
1745,2025-12-31,0.31218,Low,logistic_regression
1746,2025-12-31,0.73149,High,logistic_regression
1749,2025-12-31,0.32122,Low,logistic_regression
1751,2025-12-31,0.34291,Low,logistic_regression
1753,2025-12-31,0.59498,Medium,logistic_regression
1754,2025-12-31,0.41103,Low,logistic_regression
1755,2025-12-31,0.29399,Low,logistic_regression
1756,2025-12-31,0.19748,Low,logistic_regression
1757,2025-12-31,0.12792,Low,logistic_regression
1760,2025-12-31,0.41556,Low,logistic_regression
1762,2025-12-31,0.27553,Low,logistic_regression
1763,2025-12-31,0.12711,Low,logistic_regression
1764,2025-12-31,0.31446,Low,logistic_regression
1766,2025-12-31,0.61529,Medium,logistic_regression
1768,2025-12-31,0.28483,Low,logistic_regression
1770,2025-12-31,0.09006,Low,logistic_regression
1771,2025-12-31,0.07628,Low,logistic_regression
1772,2025-12-31,0.2881,Low,logistic_regression
1774,2025-12-31,0.34048,Low,logistic_regression
1775,2025-12-31,0.19285,Low,logistic_regression
1778,2025-12-31,0.43825,Low,logistic_regression
1779,2025-12-31,0.23197,Low,logistic_regression
1782,2025-12-31,0.16434,Low,logistic_regression
1784,2025-12-31,0.36964,Low,logistic_regression
1786,2025-12-31,0.12308,Low,logistic_regression
1787,2025-12-31,0.31019,Low,logistic_regression
1789,2025-12-31,0.1048,Low,logistic_regression
1790,2025-12-31,0.38282,Low,logistic_regression
1794,2025-12-31,0.37316,Low,logistic_regression
1798,2025-12-31,0.16605,Low,logistic_regression
1799,2025-12-31,0.12379,Low,logistic_regression
1800,2025-12-31,0.09132,Low,logistic_regression
1801,2025-12-31,0.49844,Medium,logistic_regression
1802,2025-12-31,0.2827,Low,logistic_regression
1803,2025-12-31,0.66997,Medium,logistic_regression
1804,2025-12-31,0.03678,Low,logistic_regression
1805,2025-12-31,0.24057,Low,logistic_regression
1812,2025-12-31,0.29687,Low,logistic_regression
1813,2025-12-31,0.41694,Low,logistic_regression
1814,2025-12-31,0.48956,Medium,logistic_regression
1815,2025-12-31,0.37797,Low,logistic_regression
1816,2025-12-31,0.28275,Low,logistic_regression
1822,2025-12-31,0.0241,Low,logistic_regression
1823,2025-12-31,0.22919,Low,logistic_regression
1824,2025-12-31,0.03417,Low,logistic_regression
1826,2025-12-31,0.34296,Low,logistic_regression
1827,2025-12-31,0.41567,Low,logistic_regression
1829,2025-12-31,0.13861,Low,logistic_regression
1830,2025-12-31,0.02876,Low,logistic_regression
1833,2025-12-31,0.63962,Medium,logistic_regression
1834,2025-12-31,0.22725,Low,logistic_regression
1835,2025-12-31,0.55451,Medium,logistic_regression
1836,2025-12-31,0.39676,Low,logistic_regression
1837,2025-12-31,0.61844,Medium,logistic_regression
1839,2025-12-31,0.82257,High,logistic_regression
1845,2025-12-31,0.02933,Low,logistic_regression
1847,2025-12-31,0.31212,Low,logistic_regression
1849,2025-12-31,0.30428,Low,logistic_regression
1850,2025-12-31,0.80308,High,logistic_regression
1852,2025-12-31,0.36643,Low,logistic_regression
1853,2025-12-31,0.6232,Medium,logistic_regression
1854,2025-12-31,0.07726,Low,logistic_regression
1856,2025-12-31,0.48748,Medium,logistic_regression
1857,2025-12-31,0.03432,Low,logistic_regression
1858,2025-12-31,0.11086,Low,logistic_regression
1859,2025-12-31,0.07626,Low,logistic_regression
1860,2025-12-31,0.62734,Medium,logistic_regression
1863,2025-12-31,0.34229,Low,logistic_regression
1864,2025-12-31,0.47432,Medium,logistic_regression
1865,2025-12-31,0.58858,Medium,logistic_regression
1866,2025-12-31,0.11274,Low,logistic_regression
1867,2025-12-31,0.1195,Low,logistic_regression
1870,2025-12-31,0.34399,Low,logistic_regression
1871,2025-12-31,0.10403,Low,logistic_regression
1873,2025-12-31,0.06651,Low,logistic_regression
1875,2025-12-31,0.62766,Medium,logistic_regression
1880,2025-12-31,0.70261,High,logistic_regression
1881,2025-12-31,0.36483,Low,logistic_regression
1882,2025-12-31,0.38977,Low,logistic_regression
1883,2025-12-31,0.55018,Medium,logistic_regression
1885,2025-12-31,0.4678,Medium,logistic_regression
1886,2025-12-31,0.48143,Medium,logistic_regression
1888,2025-12-31,0.15456,Low,logistic_regression
1890,2025-12-31,0.60987,Medium,logistic_regression
1892,2025-12-31,0.18598,Low,logistic_regression
1893,2025-12-31,0.74587,High,logistic_regression
1898,2025-12-31,0.53668,Medium,logistic_regression
1900,2025-12-31,0.06129,Low,logistic_regression
1903,2025-12-31,0.26374,Low,logistic_regression
1908,2025-12-31,0.52129,Medium,logistic_regression
1909,2025-12-31,0.16521,Low,logistic_regression
1911,2025-12-31,0.07273,Low,logistic_regression
1912,2025-12-31,0.41661,Low,logistic_regression
1915,2025-12-31,0.48076,Medium,logistic_regression
1916,2025-12-31,0.46884,Medium,logistic_regression
1918,2025-12-31,0.28437,Low,logistic_regression
1922,2025-12-31,0.39563,Low,logistic_regression
1924,2025-12-31,0.5499,Medium,logistic_regression
1927,2025-12-31,0.67478,Medium,logistic_regression
1929,2025-12-31,0.22688,Low,logistic_regression
1931,2025-12-31,0.38307,Low,logistic_regression
